XP_016857601.1,6487
XP_016856962.1,5287
XP_016871498.1,23522
XP_016874685.1,283417
XP_016866377.1,4337
XP_011522172.1,4621
NP_001127907.1,84223
XP_016880351.1,56270
XP_016878254.1,9960
XP_005258286.1,201501
NP_001025482.1,375298
XP_016883457.1,57148
XP_003959982.2,101059906
NP_005036.2,5649
XP_016875363.1,65981
NP_001007541.2,389118
XP_011514272.1,22797
NP_001291424.1,23087
NP_001265322.1,84101
XP_011536939.1,5939
NP_001156592.1,201299
XP_011509297.1,285093
XP_016862812.1,84343
XP_016865283.1,6949
NP_001308265.1,84690
NP_001265170.1,27043
NP_542195.1,140711
NP_001317326.1,54903
NP_113686.1,2793
XP_011537431.1,10579
NP_059118.2,51806
XP_016882696.1,7594
XP_011517866.1,56243
NP_001127872.1,284613
NP_001129978.2,283238
XP_016884549.1,89781
XP_016884454.1,8224
NP_001003805.1,27109
NP_001143.2,292
XP_011527038.1,23315
NP_001275633.1,124975
XP_016883065.1,10139
NP_001239553.1,6546
XP_016884375.1,57553
NP_001254772.1,9575
XP_005278453.1,90273
XP_011529137.1,9500
XP_011531631.1,1154
NP_004802.1,9404
XP_016856175.1,22854
XP_016879486.1,100141515
XP_016863898.1,55763
XP_016874310.1,1272
NP_001135992.1,63901
XP_016866343.1,3910
XP_016875145.1,56899
NP_001135902.1,9643
NP_001265196.1,100288142
XP_011519671.1,22893
XP_016871383.1,220972
XP_011534777.1,145483
NP_001180303.1,56729
NP_001191317.1,1739
XP_005253072.1,55742
XP_016857160.1,55277
XP_016870485.1,58499
XP_016864849.1,285596
NP_079433.3,5829
NP_001035526.1,51067
XP_011534096.1,3459
XP_016869816.1,158326
XP_011538672.2,953
NP_064563.1,56934
NP_001030005.1,55651
NP_005974.2,6502
NP_001118.3,162
XP_016882787.1,79149
NP_000701.2,623
NP_001127923.1,222865
XP_011526203.1,26526
XP_011512999.1,54210
XP_011516192.1,4882
NP_001333263.1,9776
NP_828847.1,260293
XP_016883426.1,55713
XP_016855821.1,1298
XP_011517388.1,84253
NP_001333332.1,27315
NP_001316402.1,79161
NP_006549.1,10656
XP_016875216.1,5829
XP_016866838.1,84062
XP_011521683.1,84501
XP_005273640.1,57509
XP_011534433.1,79747
XP_011524336.1,54495
NP_859077.1,353322
XP_016864423.1,1016
XP_016863425.1,23284
XP_016880273.1,54828
NP_775935.1,285598
XP_005262706.1,23216
XP_006724747.1,728656
XP_016884255.1,26150
XP_011535836.1,5358
XP_006723812.1,23051
NP_995326.1,389376
NP_001888.2,1464
XP_006719657.1,79600
NP_000588.2,3485
XP_016864942.1,375449
XP_011527673.1,80332
XP_006714710.1,51306
XP_016882153.1,284391
XP_016873602.1,63970
XP_016856817.1,4524
XP_016858188.1,8672
XP_005257937.1,9884
NP_001305156.1,81870
XP_016881185.1,25914
XP_016870055.1,2356
XP_016861073.1,10777
XP_011508956.1,140469
XP_011534365.1,639
XP_016869916.1,203
XP_016872730.1,144100
NP_001138356.1,148867
XP_011541046.1,25988
XP_011510430.1,90342
NP_001177384.1,1139
XP_011509054.1,151473
XP_016867145.1,10142
NP_116288.2,84985
NP_001138235.1,23086
XP_005264316.1,2677
XP_016880957.1,9862
NP_000223.1,6443
XP_016857215.1,55733
XP_011509424.1,3631
XP_016875078.1,55591
NP_001317213.1,80097
NP_001072983.1,6905
XP_011510888.1,23101
NP_001034669.1,79884
XP_011519499.1,1159
NP_659426.2,127602
XP_016881927.1,170961
NP_001271242.1,28988
NP_000781.1,1644
XP_016882986.1,94025
XP_005269982.1,54764
XP_011532797.1,23567
NP_079066.5,79848
XP_011535047.1,388021
NP_001095939.1,643418
NP_001241682.1,84836
XP_011543191.1,254225
NP_001304841.1,151742
NP_872313.2,144501
XP_016871079.1,10771
NP_056994.3,51057
NP_001007539.1,387914
NP_001005224.1,26683
XP_016873021.1,2620
XP_011526730.1,92960
NP_001121175.1,5265
XP_016864194.1,84286
NP_001245238.1,4839
XP_011513648.1,3382
XP_016864089.1,79642
XP_011519224.1,171017
NP_937823.1,347148
XP_011526693.1,8498
XP_011514084.1,1180
NP_001291926.1,124491
XP_005267911.1,55812
XP_016868681.1,2039
NP_001269231.1,84548
XP_005266481.1,540
NP_001139577.1,83666
XP_016866287.1,3062
NP_443082.2,90480
NP_001012982.1,5653
XP_011520920.1,64788
NP_001230674.1,54677
NP_001181964.1,3140
XP_005273394.1,8564
XP_016885694.1,102724985
NP_996892.1,404636
NP_001275691.1,7733
NP_001333879.1,64789
XP_016875402.1,7103
XP_011532543.1,9223
NP_115830.1,8859
NP_236914.2,8654
NP_001290418.1,8505
NP_001229732.1,10384
XP_016875796.1,10129
XP_011545745.1,101927579
XP_016868282.1,93408
XP_005245686.1,9826
XP_011514414.1,29803
NP_001003790.1,11160
NP_001291366.1,90025
XP_016875504.1,84102
NP_001155901.1,10015
XP_011525664.1,84063
XP_011518880.1,160492
XP_005250915.1,26166
XP_011515802.1,23514
XP_011524063.1,91133
XP_016871678.1,3416
XP_005249373.1,667
NP_001254480.1,10400
XP_005252904.2,25758
NP_001264044.1,8701
NP_057391.1,51450
XP_011538285.1,57559
XP_011507931.1,5284
XP_016872386.1,91452
XP_016858186.1,8672
XP_016883389.1,54963
XP_005257939.1,9884
NP_001094287.1,728929
XP_016876494.1,145282
NP_775082.2,7455
NP_001020365.1,1066
XP_011508958.1,140469
XP_011530359.2,55132
XP_016869918.1,203197
XP_016872276.1,84458
NP_001309187.1,221037
XP_005261653.1,29780
XP_016855535.1,10380
XP_011512683.1,221481
XP_016872189.1,80351
XP_011534642.1,10243
XP_005274388.1,8301
XP_016882632.1,64377
XP_011530478.1,59350
XP_016864966.1,4208
NP_490595.1,905
NP_001295313.1,55238
NP_001304869.1,54796
XP_011534830.1,161436
NP_001073861.1,57189
XP_016883231.1,23054
XP_016876416.1,10419
XP_006719326.1,160762
XP_016858523.1,653513
NP_002873.1,5902
NP_001622.2,248
XP_011520502.1,9153
NP_001138586.1,23223
XP_016876575.1,2103
XP_005247048.1,23178
XP_011519497.1,1159
XP_016860252.1,6546
XP_016860998.1,10188
NP_001243498.1,8495
XP_016859085.1,2281
XP_011526158.1,23476
NP_001284571.1,51279
XP_011513476.1,221806
XP_005247819.1,79663
XP_005247622.1,54946
NP_004358.2,1235
NP_001010892.1,345895
XP_016880933.1,9772
XP_006712308.1,1285
XP_006715046.1,11119
XP_016860275.1,6868
XP_011541620.1,27039
NP_001184153.1,146227
XP_011510696.1,116931
XP_011520259.1,6692
NP_001258798.1,26099
NP_002289.2,3936
XP_016875525.1,84698
NP_001140171.1,9904
XP_016857046.1,54973
XP_011509637.1,51454
NP_002308.2,4015
XP_016858838.1,130162
XP_016877153.1,80224
NP_112168.1,65975
NP_001269418.1,124590
XP_016880464.1,6774
XP_006713191.1,3615
XP_006722547.1,5271
XP_011540932.1,159989
NP_036367.2,22937
XP_011526766.1,100505555
XP_011508884.1,129531
XP_016878048.1,7337
NP_001074911.1,10990
XP_011511961.1,23216
XP_011513490.1,221935
XP_016868868.1,340371
NP_003754.2,8675
XP_005245907.1,27245
XP_011537831.1,22876
XP_016878681.1,29855
XP_016874174.1,10219
XP_011507809.1,360023
XP_016857360.1,57198
XP_011523784.1,9400
NP_067072.3,58533
NP_001265121.1,23193
NP_001315617.1,29789
XP_011539298.1,2135
XP_016885608.1,107987382
XP_016860871.1,9486
XP_005256891.1,8522
XP_016878062.1,79768
NP_002080.1,2920
NP_000449.1,6928
XP_016865996.1,22881
XP_016874710.1,29127
NP_597683.3,6871
XP_005266469.1,51082
XP_016881300.1,55205
XP_011538837.1,10768
XP_016855641.1,1131
NP_001310231.1,5599
XP_011519024.1,55196
XP_016873996.1,8567
XP_016870842.1,9830
NP_060774.2,55771
NP_112218.2,81793
XP_011541608.1,26049
XP_016864341.1,9429
XP_011517586.1,105376335
XP_006717773.1,2263
XP_011525002.1,24139
NP_001304847.1,157769
XP_016859411.1,29994
NP_001164141.1,54680
NP_001193775.1,259266
NP_001268357.1,27019
NP_997313.2,399949
XP_016882150.1,284371
NP_001245389.1,5260
XP_016883642.1,9770
NP_001186826.1,24141
NP_001002925.1,338675
XP_016866192.1,25902
XP_016860996.1,10181
XP_016862097.1,51555
XP_005264125.1,9448
NP_659508.1,1154
NP_001311263.1,5063
NP_001276118.1,55900
XP_011528017.1,7109
XP_006719425.1,29843
XP_016863995.1,57732
XP_011519952.1,49855
XP_016870748.1,8777
NP_001308152.1,79858
XP_016883556.1,79953
XP_011510212.1,80210
NP_001295169.1,125988
XP_016865202.1,643836
XP_016856923.1,51377
XP_016874878.1,51134
XP_016885289.1,7543
XP_005258533.2,114132
NP_060960.2,55366
XP_016871532.1,26095
NP_002287.2,3930
NP_055183.2,26468
XP_006714154.1,1446
XP_006723352.1,5655
XP_005273248.1,55758
XP_005258692.1,2067
XP_016877332.1,105370579
NP_620148.1,124583
XP_016858413.1,9826
XP_011512589.1,114821
XP_016858836.1,130162
XP_016869068.1,54212
NP_002306.1,4004
NP_001305796.1,1796
XP_016881378.1,57724
XP_011536365.1,23316
XP_016860396.1,79623
XP_016862961.1,9209
XP_005246320.1,114793
XP_006721581.1,388324
NP_001159532.1,2743
NP_001171597.1,100423062
XP_011521470.1,54921
NP_003843.3,8805
XP_016861833.1,349565
XP_016863439.1,23321
XP_011514215.1,221786
NP_073718.1,6638
XP_016860859.1,9448
NP_001284707.1,64802
XP_011522391.1,9720
XP_016880551.1,79148
NP_705871.1,80031
XP_016862540.1,64689
NP_653205.3,124245
NP_115740.5,85406
XP_011542793.1,286
XP_016869728.1,11253
XP_016870482.1,5789
XP_005251653.1,80256
XP_006710918.1,676
XP_011517383.1,83856
XP_016860565.1,84168
NP_001276736.1,1410
XP_016884076.1,128989
XP_005262626.1,64591
NP_001159449.1,150696
NP_775268.1,2185
XP_016881812.1,147710
XP_016883447.1,55968
NP_004973.1,3764
XP_011523487.1,7756
NP_976227.1,9260
NP_001001957.2,343171
XP_011521545.1,55815
XP_005247182.1,1371
XP_016859799.1,51455
XP_011526320.1,4145
XP_006722321.1,101929950
NP_001309074.1,128989
XP_006724821.1,441519
NP_001010940.1,138255
NP_001020466.1,387733
XP_016871241.1,143279
NP_996261.1,284361
XP_005269061.1,55332
XP_011535098.1,440193
XP_011531332.1,64241
XP_016871142.1,118813
XP_016879027.1,64127
XP_005257518.1,535
NP_061975.2,3202
XP_011520364.1,79895
NP_001284686.1,113510
XP_016856577.1,2948
XP_016864970.1,4208
NP_073586.5,64760
XP_016876976.1,57447
XP_011540887.1,120146
XP_011539305.1,2140
XP_011513101.1,6293
XP_016878175.1,84952
NP_001243632.1,2569
NP_001291892.1,170685
XP_016873266.1,4544
XP_016865282.1,6949
XP_011530266.1,4086
XP_016881999.1,23031
XP_016885165.1,57187
XP_011537899.1,26091
XP_011530327.1,51809
NP_783316.2,4493
NP_005159.1,390
XP_011531525.1,105374378
XP_016875697.1,91523
NP_003368.1,7423
XP_016862099.1,51555
XP_016885021.1,4168
NP_001093646.1,29911
NP_001263200.1,8930
NP_001311113.1,6457
NP_001231775.1,1111
XP_011527841.1,3141
XP_011544221.1,64319
XP_011543206.1,26005
XP_011525301.1,4861
NP_001275672.1,170371
NP_114480.1,56105
XP_011507720.1,27042
XP_011536092.1,11113
NP_001334179.1,1588
XP_011511353.1,57577
NP_060512.3,55106
NP_115835.1,10278
XP_011527186.1,55245
XP_016864853.1,285596
XP_011525366.1,55095
NP_060064.2,54769
NP_001122390.2,4140
NP_001165269.1,286144
XP_016876304.1,8874
XP_016881376.1,5771
NP_001159867.1,10164
NP_001035828.1,6738
XP_006714589.1,11127
XP_011517438.1,8518
XP_016877408.1,123624
XP_016865505.1,9037
XP_005266831.1,81832
XP_006723470.1,8193
NP_001304890.1,51720
NP_001129037.1,8226
NP_071374.1,10973
XP_011512043.1,7006
XP_016883572.1,80332
XP_011524918.1,208
XP_006718345.1,66005
XP_011529631.1,331
XP_016874056.1,9379
NP_002233.2,3769
NP_001186620.1,100527978
NP_001294853.1,4673
XP_016879412.1,105371047
NP_004833.1,9465
XP_005258777.1,26065
NP_001307631.1,307
NP_001020262.1,23
NP_001177978.1,22872
NP_110379.2,6950
XP_006717546.1,57118
XP_016874120.1,9866
NP_001128131.1,729627
NP_848661.1,340481
XP_011538902.1,114883
XP_011512988.1,5314
XP_005265638.1,9254
NP_001332836.1,348793
NP_004765.2,5469
NP_001035249.1,50859
NP_001128642.1,114905
NP_001287944.1,22885
NP_001305654.1,55709
NP_705618.1,9631
XP_005253365.1,121512
XP_016872960.1,254122
XP_005264605.1,7781
XP_011529026.1,9701
NP_001310962.1,10509
NP_001170936.1,10046
XP_011516388.1,9833
XP_011523518.1,79092
XP_016860130.1,6295
XP_016877915.1,56986
NP_001317256.1,7543
NP_001305821.1,7738
XP_016868899.1,401474
NP_001307258.1,57447
NP_001165558.1,5828
NP_777611.1,171482
NP_001006624.1,55339
NP_036410.1,26548
XP_011512297.1,23037
NP_001186180.1,151648
NP_001257306.1,157567
XP_016863881.1,55714
XP_005262836.1,1635
NP_001265548.1,83259
NP_001154806.1,440689
NP_054891.2,29085
XP_016879029.1,64131
NP_001229759.1,60481
XP_005261850.1,85379
XP_016865410.1,831
XP_016855477.1,100133301
NP_054730.1,9655
NP_001290358.1,8503
XP_016861366.1,2122
XP_011540177.1,58155
XP_005262440.1,159091
NP_005521.1,3419
XP_005263344.1,84162
NP_001135842.1,26469
XP_016867535.1,2887
XP_016884514.1,84861
NP_001074425.1,5325
NP_055664.3,9900
XP_011510649.1,10721
NP_057600.2,51542
XP_011519630.1,196996
NP_001307203.1,81849
NP_055725.2,22847
XP_005248250.1,85460
XP_016858123.1,85397
XP_011523423.2,6442
NP_001011544.1,4110
XP_016881745.1,126075
XP_005252887.1,23075
NP_065971.2,57680
XP_011541863.1,642987
NP_001186608.1,148534
NP_001724.3,715
NP_001157461.1,326624
NP_065987.1,57696
XP_006712809.1,79582
NP_006807.1,10960
NP_065896.1,57605
NP_525125.2,113457
NP_001186789.1,8514
XP_016861331.1,199221
NP_036271.1,26297
NP_001124450.1,8291
NP_536349.2,3431
NP_001334657.1,10531
XP_016870925.1,101930307
XP_005272189.1,9555
XP_011528533.1,5372
XP_016864293.1,8842
NP_001310525.1,4682
NP_066551.1,653
XP_011527698.1,955
NP_001084.3,32
NP_001032720.1,1493
NP_001252543.1,114789
XP_016865063.1,51720
XP_016857820.1,79656
XP_016869939.1,203328
NP_996534.2,4340
XP_011525227.1,3748
NP_001271203.1,143279
XP_016860158.1,6335
NP_001311375.1,23536
NP_620073.2,2775
NP_001274278.1,285346
NP_006709.2,5325
NP_060456.3,55065
XP_011518295.2,27315
XP_016866066.1,23036
XP_011537169.1,84678
XP_011518332.1,283284
NP_001116293.1,6418
NP_001153583.1,4846
XP_006716492.1,157777
XP_011528181.1,129138
XP_016864137.1,80216
XP_006714755.1,79772
NP_057254.1,3196
XP_016862223.1,55193
XP_016880554.1,79157
XP_016870918.1,101930307
XP_005255596.2,729993
NP_001269339.1,5510
NP_001275885.1,3429
NP_001018000.1,23254
XP_006718365.1,7140
NP_872586.1,245806
XP_006714323.1,55805
NP_001276865.1,2064
NP_001263642.1,728780
XP_011533873.1,221322
XP_016872513.1,102724488
XP_016876006.1,23348
NP_001232.1,905
XP_016880829.1,9340
XP_005259663.1,5802
NP_065761.1,57470
XP_016878000.1,64927
XP_011535341.1,57718
XP_016883718.1,10317
NP_001257308.1,157567
NP_001317629.1,7155
XP_016856323.1,23358
NP_001180586.1,79415
NP_001035880.1,169270
NP_001159741.1,54930
XP_011543333.1,4041
NP_001258692.1,54920
NP_115900.1,84553
NP_001295029.1,9627
XP_011518369.1,3732
NP_002546.3,5002
NP_001158002.1,7694
XP_011529001.1,54456
NP_001290376.1,51061
XP_011510035.1,727851
XP_016856218.1,23032
XP_011544418.1,128954
XP_005259447.1,9138
XP_016882191.1,284459
XP_016878844.1,54820
XP_016863585.1,287
NP_001035514.1,63977
XP_016878585.1,23322
XP_005257879.1,9400
XP_016863606.1,2891
NP_001289582.1,84334
XP_016880327.1,5578
XP_011514995.1,93432
NP_001351.2,1717
XP_011522839.1,22901
NP_001288096.1,23601
XP_016862610.1,7220
XP_016865881.1,221301
NP_001008409.1,164395
NP_001243197.1,84665
XP_016878043.1,7337
XP_011533219.1,1203
NP_001073347.1,1261
NP_113631.1,83605
NP_006809.1,10962
NP_066005.2,57674
XP_011520073.1,55784
XP_016858691.1,11138
NP_444251.1,80829
NP_001171183.1,27303
XP_016860665.1,8808
XP_016864923.1,337876
XP_016876603.1,23351
XP_011540389.1,7709
XP_006723179.2,2323
XP_016879522.1,10871
XP_011517372.1,8328
NP_001182189.1,9659
NP_000015.1,154
XP_016865408.1,831
XP_011512722.1,22858
NP_001254630.1,160365
XP_011522184.1,489
NP_001269311.1,9232
NP_001267725.1,27165
XP_011508202.1,64757
NP_001230460.1,100505679
XP_005272443.1,2626
XP_016861216.1,132001
XP_011518622.1,6764
XP_016872494.1,9886
NP_001240844.1,23216
NP_001703.2,634
NP_689847.2,170082
NP_000452.2,7068
XP_016881523.1,83539
NP_068591.2,79748
NP_001129108.1,8394
XP_006712824.1,79809
XP_016865336.1,79616
XP_005261265.1,89765
NP_444507.1,54102
NP_001305313.1,9537
NP_004113.1,2693
NP_001265595.1,51715
XP_011535529.2,83851
XP_011509973.1,653437
XP_016873360.1,5091
XP_016877620.1,342184
XP_011528235.1,150356
XP_016885699.1,102724985
NP_001012520.2,286207
XP_011522909.1,26151
XP_011533329.1,253512
NP_060337.2,54969
XP_016873221.1,4005
XP_016874184.1,10645
NP_001333742.1,57492
NP_001453.1,2358
XP_011509672.1,54891
XP_005272536.1,4670
XP_011511654.1,102724877
XP_016870566.1,7091
XP_011525614.1,79673
XP_016861399.1,22906
NP_001308909.1,10539
NP_056471.1,26153
NP_001722.1,694
XP_016856476.1,26052
NP_003796.1,8738
XP_005254431.2,3990
NP_001663.2,434
XP_011534111.1,387119
NP_694571.2,144165
NP_003631.2,8518
XP_016856754.1,388743
XP_016872608.1,10658
NP_919339.1,10193
XP_005247972.1,9666
XP_011513543.1,23242
NP_001271196.1,90141
XP_011526119.1,23030
XP_016877619.1,342184
NP_001307950.1,7311
XP_011509257.1,26504
XP_016885126.1,55796
NP_001273202.1,7178
XP_011526485.1,6455
XP_006714119.1,10117
XP_011541514.1,1657
NP_001273440.1,347734
XP_016855598.1,10806
XP_016875100.1,55605
NP_002679.2,5413
XP_016877973.1,64397
XP_016872340.1,84896
NP_001007531.1,146822
XP_016868014.1,64418
NP_001029288.1,8890
NP_001333004.1,83446
XP_016872043.1,64376
XP_016882909.1,8907
NP_057067.1,51619
XP_011527393.1,8537
NP_001269234.1,10494
XP_016872152.1,79892
XP_011515392.1,51115
NP_001243239.1,2744
XP_016861790.1,344892
XP_016866153.1,253769
NP_001229753.1,2224
NP_001332775.1,79173
XP_005244795.1,254173
NP_001308888.1,653308
NP_001238784.1,23533
XP_011513406.1,11097
NP_741996.2,27164
XP_005250055.1,401409
NP_001259015.1,100130370
XP_016859020.1,1838
XP_011529194.1,23229
NP_001124317.1,604
XP_016868505.1,114822
XP_011521163.1,123920
XP_016864002.1,5783
XP_011524606.1,10054
XP_016864283.1,8821
XP_016868962.1,5108
NP_001313270.1,10659
XP_016868866.1,3297
NP_005290.2,2853
XP_016862153.1,54847
XP_016878970.1,57149
NP_002916.1,6001
XP_011535414.1,7127
XP_011533301.1,23047
XP_011520765.1,29066
NP_001263248.1,8996
XP_005255091.1,10232
NP_001308657.1,27429
XP_016859856.1,54221
XP_016873477.1,55331
NP_001186863.1,27244
XP_016861619.1,25981
NP_001289889.1,9049
XP_016863293.1,152926
XP_005259311.1,79149
XP_016865338.1,79616
XP_011508377.1,84976
XP_011523390.1,57690
NP_001137544.1,337867
NP_569058.1,142686
NP_004653.2,1770
XP_016867844.1,54443
NP_789789.2,79742
XP_016871823.1,53354
XP_016883128.1,128414
NP_001263193.1,90527
NP_001310313.1,2039
XP_005266896.1,202
NP_112591.2,83464
XP_005264585.1,7072
NP_001306008.1,3159
NP_150631.1,4281
XP_011517514.1,954
XP_006716101.1,55063
XP_011534944.1,26277
XP_011509806.1,57181
XP_011511040.1,286676
NP_001291674.1,55270
NP_001307514.1,54870
XP_011523023.1,3213
XP_016875328.1,65125
NP_001155201.1,5320
XP_016872898.1,23187
XP_016857250.1,55758
XP_016870195.1,364
NP_003325.2,7317
XP_011528407.1,25777
NP_570133.1,9502
NP_778235.1,317772
NP_075068.2,65083
XP_016870274.1,5082
NP_000804.1,2561
XP_016876868.1,54916
NP_057183.2,51125
NP_079383.2,80177
XP_016868820.1,286053
NP_996671.1,4931
NP_005677.2,9580
NP_001185863.1,89845
XP_005266806.1,6925
XP_016876929.1,55775
NP_958782.1,5339
XP_011521379.1,3801
NP_001007025.1,9527
XP_016857894.1,80851
XP_016863825.1,55016
XP_005264209.1,130951
XP_016871081.1,10771
XP_005266870.1,114792
NP_001308212.1,54795
NP_004317.2,607
NP_001317018.1,9378
XP_016855624.1,11079
XP_005248088.1,84448
XP_011515228.1,225689
XP_006717667.1,118491
XP_005257138.1,146956
XP_005258572.1,126298
NP_003969.2,9051
XP_016872271.1,84457
XP_005269698.1,22978
NP_001138296.1,10780
XP_011535581.1,8816
XP_016881515.1,81929
XP_006717164.1,3371
NP_115486.1,63950
NP_001036048.1,913
XP_016856966.1,5293
XP_005255719.1,89941
NP_705897.1,3221
NP_001812.2,1122
NP_057839.1,11015
NP_001288032.1,60490
XP_011538779.1,10236
NP_001057.1,7133
XP_006716014.1,29803
NP_001177756.1,63939
XP_011520650.1,10232
NP_001093587.1,9699
NP_078907.2,79684
XP_006719501.1,51135
NP_001316694.1,284459
XP_011523205.1,51755
NP_001092902.1,54828
NP_001130046.1,10314
XP_011516527.1,138240
XP_006722773.1,23373
XP_016882064.1,26065
XP_011543027.1,10235
NP_005548.2,3868
XP_006722789.1,27231
XP_011541747.1,51265
XP_011509527.1,4703
NP_114169.2,83901
XP_011525141.1,284403
XP_016885505.1,107985692
NP_001265650.1,9028
NP_001123920.1,643338
XP_011539026.1,1307
XP_006712258.1,10316
XP_016876158.1,55795
NP_001070731.1,84000
NP_002749.2,5608
NP_001028752.1,80179
NP_001188330.1,2581
XP_011507761.1,3080
XP_005246385.1,151050
NP_940869.2,222194
NP_001014841.1,23154
NP_849142.1,126433
NP_001001349.1,28511
NP_001162195.1,65084
XP_016882098.1,284312
NP_001271335.1,55287
NP_443134.3,114790
NP_001307374.1,23515
NP_001273337.1,256380
NP_569056.4,10335
XP_016874999.1,5463
NP_001244951.1,2890
XP_016861025.1,10425
NP_001304934.1,84874
XP_016861692.1,285195
NP_055246.2,27143
XP_005256753.1,5338
NP_439896.1,116843
XP_006710523.1,22911
NP_001129966.1,84886
NP_001309291.1,84620
XP_011523186.1,51629
NP_001258872.1,7942
NP_998801.1,9260
NP_115511.3,84075
XP_016871001.1,10580
NP_001171622.1,255743
XP_016870939.1,101930307
XP_011513299.1,9425
XP_006719656.1,79158
XP_011512002.1,51088
XP_016884983.1,357
XP_011517233.1,65268
NP_001273659.1,23446
XP_011533076.1,105377777
XP_011516486.1,11094
NP_001300953.1,54059
XP_005267331.1,10858
XP_011513533.1,23161
NP_071331.2,53944
XP_011512836.1,2941
NP_005970.1,6284
XP_011514065.1,10922
XP_016874618.1,255394
XP_006722832.1,54531
XP_016864177.1,84057
NP_001229864.1,9627
NP_001311152.1,3157
XP_011538120.1,4288
NP_001316614.1,221443
NP_872345.2,202500
XP_011526377.1,54531
XP_016872173.1,80217
XP_011529538.2,10178
NP_775762.1,134353
NP_001287666.1,154215
XP_011520309.1,79661
NP_005742.4,10142
NP_056392.2,26064
NP_001121123.1,4688
NP_001287843.1,3337
NP_004607.1,7103
XP_011521284.1,2588
XP_016875859.1,1102
NP_660186.1,5609
NP_056271.3,25920
NP_003904.3,8899
XP_011537535.1,118611
NP_001129670.1,51343
XP_011521305.1,2775
XP_016871180.1,1305
XP_016859603.1,4133
XP_016882299.1,3991
XP_016856789.1,4063
XP_006711981.1,10322
XP_011534795.1,145508
NP_114438.2,185
NP_001265653.1,53832
XP_016863069.1,9901
NP_689898.2,9963
XP_016885191.1,60343
XP_016874577.1,23371
XP_011541822.1,57507
NP_001307670.1,83641
XP_016871536.1,26095
XP_006712565.1,3631
XP_005272517.1,140467
NP_065783.3,57492
XP_011516700.1,22954
XP_011525495.1,58491
NP_001239604.1,84532
XP_005260321.1,11190
NP_001271319.1,9686
XP_016856000.1,1889
NP_001119585.1,7157
NP_660312.2,137392
NP_001193861.1,177
NP_001289756.1,51700
NP_689654.1,144699
XP_016876484.1,145282
XP_016856366.1,23499
NP_112492.2,81928
XP_016864508.1,115548
XP_011538517.1,80351
NP_001317081.1,11216
XP_016876505.1,145282
XP_016884318.1,5297
XP_011526656.1,84167
XP_006711236.1,148362
XP_011533177.1,1045
XP_016874997.1,5463
NP_919223.1,220988
NP_001002878.1,8563
XP_005260748.1,26074
NP_001243583.1,7594
NP_036442.3,24137
XP_016855711.1,114883
XP_016866454.1,54535
XP_016862317.1,55764
XP_006721658.1,9423
XP_016884625.1,9701
NP_001121637.1,129804
XP_011529371.1,9754
XP_016868657.1,1936
XP_016867453.1,2636
NP_079492.2,80326
XP_016865863.1,2070
XP_011518716.1,8495
XP_011516488.1,11094
NP_001313540.1,7965
NP_001137460.1,653149
XP_005248007.1,152992
XP_016864553.1,1456
XP_011514080.1,114049
NP_937827.1,344901
XP_016880740.1,85464
XP_011523150.1,474170
XP_016874397.1,1606
NP_001120714.1,27113
NP_001128680.1,2286
XP_016863195.1,118
NP_036290.1,26224
XP_011542476.1,2987
NP_001180279.1,4208
NP_001274673.1,2222
XP_011543372.1,5024
XP_016860745.1,9208
XP_011531121.1,344387
NP_001096621.1,114824
XP_011537622.1,142910
NP_001001916.2,119679
XP_011510594.1,105373926
NP_003025.1,6489
NP_001129602.1,351
XP_011532390.1,7474
NP_001316843.1,84910
NP_006623.2,10786
NP_001310292.1,10402
NP_054701.1,3920
XP_016875792.1,10129
XP_005247257.1,199221
XP_016868597.1,157638
XP_011510323.1,8502
XP_011512251.1,11336
NP_001307029.1,8738
NP_001309909.1,94081
NP_001244340.1,22806
XP_016864709.1,206358
NP_001245201.1,112840
NP_001156995.1,150771
XP_011512332.1,2668
XP_011543289.1,338692
NP_999875.1,400668
NP_001289989.1,222068
NP_001269632.1,83641
NP_001153576.1,79882
NP_001120836.1,340277
NP_005374.2,4759
XP_005267516.1,23224
XP_016869546.1,9705
XP_016856314.1,23352
XP_005251175.1,9788
XP_011525801.1,93099
XP_011536667.1,4440
XP_011524591.1,100996274
NP_803190.2,79089
XP_011538642.1,92211
XP_016865689.1,10864
XP_016863936.1,5602
NP_001001570.1,5152
NP_689800.3,160140
XP_011532030.1,440956
NP_001161715.1,401115
NP_005535.1,3667
NP_001316589.1,219749
NP_001121613.1,1800
XP_011534015.1,2570
XP_016862402.1,57047
NP_001185708.1,8453
XP_016883466.1,57186
XP_016863540.1,285555
XP_016860044.1,57404
XP_006715719.1,221895
XP_016862063.1,51368
XP_016855923.1,149473
XP_011511093.1,349565
XP_006711238.1,148753
XP_016856719.1,374986
NP_001184027.1,5646
XP_016883963.1,8204
NP_001186747.1,100528062
NP_001004058.2,219453
XP_016860256.1,6556
NP_001035194.1,140453
NP_001248321.1,79954
NP_001002876.1,79019
XP_011539564.1,277
XP_016856227.1,23114
NP_001013424.1,889
NP_001243053.1,201292
NP_001177170.1,57560
XP_005265059.2,23276
NP_689749.3,152273
XP_016874452.1,196394
XP_011542577.1,79573
NP_004152.1,5861
XP_016875964.1,23091
NP_036192.2,10059
XP_011512763.1,26036
XP_016867529.1,2887
XP_005262794.1,132332
